004_19.Png,1
002_23.Png,1
012_21.Png,1
0106015_01.Png,0
001_23.Png,1
012_09.Png,1
006_08.Png,1
002_06.Png,1
016_16.Png,1
015_15.Png,1
004_14.Png,1
016_09.Png,1
0113012_03.Png,0
015_23.Png,1
0206003_04.Png,0
012_15.Png,1
014_18.Png,1
0124004_02.Png,0
0119001_02.Png,0
003_09.Png,1
009_17.Png,1
009_08.Png,1
014_14.Png,1
003_23.Png,1
015_03.Png,1
001_22.Png,1
009_20.Png,1
001_20.Png,1
0111006_04.Png,0
0108002_04.Png,0
012_17.Png,1
003_20.Png,1
002_04.Png,1
016_23.Png,1
0206012_01.Png,0
012_03.Png,1
009_09.Png,1
015_07.Png,1
009_02.Png,1
002_19.Png,1
003_19.Png,1
003_17.Png,1
014_08.Png,1
0113012_02.Png,0
014_06.Png,1
016_06.Png,1
0107016_04.Png,0
0117009_04.Png,0
009_07.Png,1
009_06.Png,1
0110002_04.Png,0
012_13.Png,1
009_18.Png,1
0210015_03.Png,0
006_16.Png,1
001_16.Png,1
016_20.Png,1
003_08.Png,1
012_18.Png,1
002_12.Png,1
009_12.Png,1
014_05.Png,1
0118002_01.Png,0
012_10.Png,1
001_04.Png,1
009_16.Png,1
0110002_03.Png,0
0126003_02.Png,0
0104014_03.Png,0
001_08.Png,1
012_02.Png,1
014_19.Png,1
001_19.Png,1
009_23.Png,1
0111006_03.Png,0
0202016_03.Png,0
003_11.Png,1
001_03.Png,1
0201001_01.Png,0
0102014_03.Png,0
009_22.Png,1
009_01.Png,1
0201009_01.Png,0
0110016_01.Png,0
0110002_01.Png,0
0117009_01.Png,0
012_11.Png,1
004_06.Png,1
0201001_04.Png,0
0126003_04.Png,0
015_19.Png,1
004_12.Png,1
003_14.Png,1
002_16.Png,1
002_15.Png,1
015_22.Png,1
001_14.Png,1
015_10.Png,1
0205006_04.Png,0
015_18.Png,1
014_03.Png,1
0103004_03.Png,0
0121003_02.Png,0
0201009_03.Png,0
001_18.Png,1
006_20.Png,1
006_03.Png,1
0113012_01.Png,0
001_11.Png,1
004_21.Png,1
0127016_02.Png,0
0206012_04.Png,0
003_18.Png,1
006_12.Png,1
014_24.Png,1
012_06.Png,1
0110002_02.Png,0
014_04.Png,1
016_08.Png,1
004_13.Png,1
015_06.Png,1
012_16.Png,1
004_02.Png,1
0210015_04.Png,0
0214014_04.Png,0
004_20.Png,1
003_21.Png,1
0210015_02.Png,0
0124004_04.Png,0
001_24.Png,1
016_02.Png,1
0213015_04.Png,0
014_07.Png,1
002_10.Png,1
014_10.Png,1
006_22.Png,1
015_21.Png,1
0210012_04.Png,0
012_20.Png,1
0214014_03.Png,0
015_20.Png,1
0214014_02.Png,0
016_15.Png,1
009_10.Png,1
003_04.Png,1
0118002_04.Png,0
016_12.Png,1
001_01.Png,1
001_12.Png,1
0123009_02.Png,0
0205006_01.Png,0
002_21.Png,1
0208014_02.Png,0
016_04.Png,1
004_01.Png,1
003_01.Png,1
014_12.Png,1
0208014_03.Png,0
006_23.Png,1
004_16.Png,1
015_01.Png,1
0210012_02.Png,0
009_03.Png,1
006_24.Png,1
004_22.Png,1
003_03.Png,1
016_05.Png,1
003_24.Png,1
009_24.Png,1
012_05.Png,1
006_09.Png,1
003_15.Png,1
0126003_03.Png,0
004_05.Png,1
0117009_02.Png,0
0208014_04.Png,0
0124004_01.Png,0
0206003_02.Png,0
016_22.Png,1
001_09.Png,1
0121003_04.Png,0
0102014_01.Png,0
015_17.Png,1
006_14.Png,1
0110016_02.Png,0
016_13.Png,1
0103004_02.Png,0
0105004_02.Png,0
0213015_02.Png,0
009_14.Png,1
014_02.Png,1
0123009_01.Png,0
002_08.Png,1
0105004_01.Png,0
